Unnamed: 0,title,text,label
60507,REMEMBER WHEN DONALD TRUMP FOUGHT Palm Beach Officials To Make Mar-a-Lago A Club That Welcomed Blacks and Jews When Other Clubs Excluded Them?,"The Washington Post reported: The patriarchs of this quiet island of millionaires threw up roadblocks when Donald Trump swooped in and turned its historic oceanfront Mar-a-Lago mansion into a private club.The town council, seeing Trump as an ostentatious outsider, handed him a list of restrictions as he sought to transform the property in the 1990s. Membership, traffic, party attendance, even photography   all would be strictly limited.But Trump undercut his adversaries with a searing attack, claiming that local officials seemed to accept the established private clubs in town that had excluded Jews and blacks while imposing tough rules on his inclusive one.Trump s lawyer sent every member of the town council copies of two classic movies about discrimination:  A Gentleman s Agreement,  about a journalist who pretends to be Jewish to expose anti-Semitism, and  Guess Who s Coming to Dinner  about a white couple s reaction to their daughter bringing home a black fiance.The move infuriated council members, who said it was a distraction from their concerns that Trump s club would spoil a quiet street. But, in time, Trump got most of the restrictions lifted.In many ways Mar-a-Lago is the antithesis of the area s traditional WASP-y clubs the Beach Club, the Bath and Tennis Club, the Sailfish Club. The Everglades Club, Palm Beach s oldest and founded in 1919, is what Nicholas Golubov, research director for the Historical Society of Palm Beach, called a bastion of  the old, Palm Beach elite. Trump s business model in Palm Beach, by comparison, has been a beacon of inclusion. As long as potential members had the $100,000 entry fee (bumped up to $200,000 in January), there was a good chance that they d be accepted. In a further departure from Palm Beach taste, Trump allowed non-members, as well as members, to rent spaces for bar mitzvahs, bat mitzvahs, weddings, and charity galas. Anyone can party at the new Winter White House, as long as they can afford it. I think it s the best thing Trump did in his whole life,  said Laurence Leamer, the author of the book Madness Under the Royal Palms: Love and Death Behind the Gates of Palm Beach.  He opened up this island. He also had Jews and gays and African Americans he even had the first gay wedding. Most Palm Beach clubs have unapologetically restrictive membership policies, but resist any notion that those policies have anything to do with race, creed, or color.  That s an old-fashioned view, certainly of our club,  said John Newman, general manager Sailfish Club.  We have no discrimination in our club; members have to be sponsored by a current member, but we have all faiths in our club.  (The Bath and Tennis, Beach, and Everglades clubs declined to comment for this article; Mar-a-Lago did not respond to requests for comment.) Bloomberg Palm Beach has a lot of rules: No whistling allowed on public streets after midnight. No  Missing Dog    or any sign   posted on a tree. And no flag poles taller than 42 feet.In late 2006 Trump put up a giant American flag on an 80-foot pole. That led to a $1,250-a-day fine against him, drawing national headlines that Trump basked in. Tonight, Donald Trump does legal battle again, this time with a bunch of millionaires down in Palm Beach, Florida, who told Trump he s flying his flag too high,  is how Nancy Grace started her CNN interview in January 2007 with Trump.  Can you fly the American flag too high?  she asked.Trump got fan mail as he said in a blizzard of interviews:  No American should have to get a permit to fly the flag. I said,  This is a dream to have someone sue me to take down the American flag,  Trump said in the interview.Trump sued Palm Beach for $25 million in damages, arguing the flag was constitutionally protected free speech.Ultimately, Trump reached a settlement with the town. He would put a slightly smaller flag farther from the road and mount it on a 70-foot pole.Instead of paying any fines, Trump made a $100,000 donation to a veterans charity.",1
24182, Teen Vogue Writer Gets Threatened By Sexist Trump Supporters And Publicly Humiliates Them,"Teen Vogue writer, Lauren Duca, humiliated Tucker Carlson last week for being a sexist  partisan hack,  and now she is battling sexist trolls on social media.And, of course, watching a strong independent woman crushing one of their Fox News heroes hurt conservatives  feelings so they attacked Duca through social media by sending her rape threats and other demeaning messages designed to scare her.But Duca is fearless and was not about to let some sexist right-wing punks make her cower.So she used her Twitter account to shame them and humiliate them. Now they can tell Tucker Carlson all about the time they were owned by a woman, too.Example! (Cropped because fuck the person who put minutes of his life into making this) pic.twitter.com/zjGExlGoki  Lauren Duca (@laurenduca) December 25, 2016The rape threats are truly challenging my faith in humanity, but this makes it all feel worth it. Love trumps hate. pic.twitter.com/DiIZAcFNOQ  Lauren Duca (@laurenduca) December 25, 2016Easiest way to process a defiant woman receiving any recognition: https://t.co/uqeFSe5l9r  Lauren Duca (@laurenduca) December 26, 2016The people angrily writing to me that I don t matter are kind of making me feel like I might matter lol  Lauren Duca (@laurenduca) December 26, 2016.@fyeahmfabello Some old guy actually told me I was  below his contempt  in a 300-word email.  Sir, I have earned your contempt!  Lauren Duca (@laurenduca) December 26, 2016*you re pic.twitter.com/5VyPCiVpZj  Lauren Duca (@laurenduca) December 27, 2016.@TuckerCarlson is a partisan hack. He also violates both the SPJ and RTNA code of ethics https://t.co/jX1VCIGUzG + https://t.co/MJTIEpjMcp  Lauren Duca (@laurenduca) December 24, 2016I feel like I got a glimpse of humanity s asshole this weekend.  Lauren Duca (@laurenduca) December 27, 2016Messages like this   positioning sexual assault as a means of keeping women in line   make me want to fight even harder. pic.twitter.com/gtvMGQ9cpx  Lauren Duca (@laurenduca) December 27, 2016I already have a monthly @PPact donation set up, but this made me feel extra generous. Happy holidays, cordial misogynists! pic.twitter.com/KJnE3uSYcB  Lauren Duca (@laurenduca) December 27, 2016SOURCES OF STRENGTH*Kindness*Watching the patriarchy quiver with toxicity in a vain attempt to quell the power of defiant women*Dogs  Lauren Duca (@laurenduca) December 27, 2016Harassment is a theft of social capital via time & energy. It s exhausting and wholly unethical. It will also never be enough to silence me.  Lauren Duca (@laurenduca) December 28, 2016My mother couldn t be prouder, but thanks for the patriarchal bullshit masquerading as concern! https://t.co/vWQCHnNO80  Lauren Duca (@laurenduca) December 28, 2016A two-pound shit sounds like a miracle to me, dude. You re welcome! https://t.co/BNtaF4jCtS  Lauren Duca (@laurenduca) December 28, 2016The lesson misogynists should learn here is that they should not mess with Lauren Duca. Because she has no problem publicly ripping you a new one.Featured Image: Screenshot",1
30827, Trump Just Literally Gave The WWE A Cabinet Position; World Doomed (DETAILS),"Just when you thought things couldn t get crazier and more bizarre in the future Donald Trump administration, the president-elect just nominated ex-WWE CEO Linda McMahon to head the Small Business Administration, which is considered a cabinet role.According to Reuters: U.S. President-elect Donald Trump plans to nominate professional wrestling magnate and former Senate candidate Linda McMahon as his choice to head the Small Business Administration, transition officials told Reuters on Wednesday. Trump picks Linda McMahon to lead the Small Business Administration pic.twitter.com/sIWGV4MJsd  Bradd Jaffy (@BraddJaffy) December 7, 2016Reuters points out: McMahon, 68, is a co-founder and former CEO of the professional wrestling franchise WWE, which is based in Stamford, Connecticut. She ran unsuccessfully for a U.S. Senate seat in Connecticut in 2010. She was an early supporter of Trump s presidential campaign. Further: The SBA, which has at least one office in every U.S. state, provides support to small businesses such as extending loans and making sure they get a percentage of federal contracts. And nothing says  small business  like the WWE! It s likely one of the largest entertainment companies around, and Trump is likely giving her the position as a personal favor for all her years of support and friendship. In fact, McMahon donated $6 Million to Trump s presidential campaign. Talk about pay for play. Linda s contributions in August and September alone reportedly make up nearly one third of the money raised by Rebuilding America Now, The Donald s super PAC, making her one of the leading external donors for the Republican party during this election. This entire scenario is just mind-boggling and beyond obscene. It s almost as if Trump is going out of his way to be as horrible as possible. Between white supremacists and the WWE running this country, hopefully we make it until 2020 to make sure Trump gets voted out.In the mean time, we really need to focus on the 2018 midterms.Read more:Featured Photo by Bill Pugliano/Getty Images",1
49300,Australia to hunt down anti-vax nurses and prosecute them for disobeying the medical police state,"Australia to hunt down anti-vax nurses and prosecute them for disobeying the medical police state 
  Vicki Batts Tags: vaccination , Australia , medical police state (NaturalNews) Is there some sort of race to see which country can eliminate the rights of its people first? It is certainly beginning to feel like there must be something going on, since government overreach looks like it is reaching an all-time high across the world.While countries like Australia demonize other nations for their lack of progressiveness, recent developments suggest that its government is taking away people's freedom to think for themselves, slowly but surely chipping away at those who have dissenting opinions. The evidence? The newly released vaccination standards provided by The Nursing and Midwifery Board of Australia in response to what the organization described as, ""a small number of nurses and midwives promoting anti-vaccination via social media.""In their statement, they wrote that the board was merely taking the time to make its expectations in regards to vaccination and vaccination advice very clear to registered nurses, enrolled nurses and midwives. ""The board expects all registered nurses, enrolled nurses and midwives to use the best available evidence in making practice decisions.""This sentiment might have been acceptable, if it wasn't coupled with the organization also prompting people to tattle on each other. You see, the board is also urging members of the public to come forward and report nurses and midwives who may be expounding anti-vaccination beliefs. Surely anyone who goes against the grain deserves to be punished?If the medical industry was as strictly regulated as it purports itself to be, perhaps so many people wouldn't be dying each year from medical errors. An estimated 18,000 to 54,000 people in Australia lose their lives to medical mistakes each year – but the industry continues to insist that its those pesky thoughts that are really putting people in jeopardy. How dare anyone want to help people and think for themselves at the same time?In their statement, the board noted that any reports will not be taken lightly. ""The board will consider whether the nurse or midwife has breached their professional obligations and will treat these matters seriously.""To make matters worse, not only will these brave nurses and midwives be reported by people who may once have been their friends or colleagues, but the promotion of what the government deems ""misleading or deceptive information"" is a serious offense.And boy, will they take it seriously. Under national law, the Australian Health Practitioner Regulation Agency is able to prosecute anyone who commits such an act. While we all know that the true deception lies in the promotion of vaccines as a public health necessity, we also know that mainstream medicine will do anything to protect their precious immunizations.Dr. Hannah Dahlen, a professor of midwifery at the University of Western Sydney and the spokeswoman for the Australian College of Midwives, told The Guardian that nurses and midwives are respected individuals who play an important role in society, and that she believes that people take their advice quite seriously. She went on to say, ""I agree that they have a very serious obligation to provide the best available evidence, and it is of course concerning that some are taking to social media in order to express a position not backed by science.""But are concerns about what's in vaccines really not backed by science? Many people might say that continuing to ignore the evidence that there are horrible toxins like glyphosate and mercury in vaccines is what goes against science .In a rather ironic statement, Dahlen declared, ""The worry is the confirmation bias that can occur, because people might say: 'There you go, this is proof that you can't even have an alternative opinion.' It might in fact just give people more fuel for their belief systems.""Legislating dissenting opinions into extinction, and persecuting those who are raising awareness about a very real problem is proof that alternative opinions are not allowed. That's really all there is to it; it's biased, unjust and frankly, more befitting of the very governments Australia speaks out against. Sources:",1
11088,Spanish prosecutor seeks arrest of ousted Catalan leader,"MADRID (Reuters) - Spain s state prosecutor on Thursday asked a High court judge to issue a European arrest warrant for ousted Catalan leader Carles Puigdemont after he failed to appear at a court hearing earlier in the day. Puigdemont s lawyer in Belgium, where he has traveled with four members of his sacked cabinet, said the climate in Spain was  not good  and his client wanted to maintain some distance; but he would cooperate with the courts. ",0
128,DALLAS RALLY VIDEO: Trump Lets It Rip On The “Lame Stream” Media and Karl Rove,The truth hurts and Trump has no problem delivering the truth to the very people covering his rally in Dallas yesterday. It s pretty great when Trump calls out the liberal AND conservative media. ,1
60455,"After Drug Tests, Is Anyone Left in the Weight-Lifting Room? - The New York Times","RIO DE JANEIRO  —   The brothers Dan and Anthony Rigney of Australia attended the Olympic weight lifting competition on Sunday and were not exactly mortified that the sport is more polluted than Guanabara Bay. Sure, they want athletes to be   but they also want to be entertained by raw human power. So yes, they would have preferred to see the Russian and Bulgarian teams, which were barred for doping. Likewise with Ilya Ilyin, a suspended   Olympic champion from Kazakhstan, who is the Barry Bonds of the clean and jerk. “You like to see world records,” said Dan Rigney, 28, a physiotherapist and competitive lifter from Sydney. “It’s like baseball. People just want to see home runs. ” There has long been a    pragmatism about weight lifting. Drugs have been a hushed but vital part of doing business. If there is an argument to be made that any sport should permit doping, or even make it mandatory, that sport is weight lifting. “Maybe it already is,” Dan Rigney said with a laugh, adding that, in his view, doping “is what’s keeping the Olympics going. ” Let’s be honest. We don’t want to see anybody lift a keg. We want to see someone hoist a Buick. We are nostalgic for champions like Vasily Alekseyev, the great Soviet superheavyweight who won gold medals in 1972 and 1976. He set 80 world records and was the first person to lift 500 pounds in the clean and jerk. He was so massive that his uniform fit like a chin strap on a bowling ball. And those sideburns  —   great thickets wide and deep enough to plant potatoes. Oh, sure, we say we are against doping in sports. But we don’t care enough to stop buying tickets or watching on television. And let’s ask ourselves this: Would anyone stay tuned if the Olympic champion ran the 100 meters in 15 seconds instead of nine? Who would watch the N. F. L. if linemen were built more like Gilligan than the Skipper? Most fans seem to view doping in the same way they view special effects in “Star Wars” movies, said Charles Yesalis, a retired Penn State professor and an expert on   drugs. “It enhances the enjoyment of viewing because you see    people doing    things,” Dr. Yesalis said in a recent interview. “If everybody looked like normal people, chances are the N. C. A. A. the N. F. L. and the Olympics would not be   entities. ” Before the Games, international sports officials tossed out assorted male and female lifters from Azerbaijan, Armenia, Cyprus, Kazakhstan, Moldova, North Korea, Romania, Turkey, Ukraine and Uzbekistan, a Fodor’s guide through the world of banned substances. Olympic weight lifting without Russia and Bulgaria is like Harry Potter without Lord Voldemort and Bellatrix Lestrange (if those villains wore spandex and had necks the size of Easter hams). The competition will go on, but it won’t be the same. Until recently, weight lifting officials had mostly turned the other way, keenly understanding that the final word of the Olympic motto, “Faster, Higher, Stronger,” is not easily achieved over the counter. Of course, with the Rio Games upon us, the International Weightlifting Federation is suddenly affronted. It has called revelations of widespread doping in Russia “shocking and disappointing” and has said that the “integrity of the weight lifting sport has been seriously damaged. ” Integrity? Now they worry about integrity? There were 24 positive tests at the world weight lifting championships last year, and retesting of urine samples from the 2008 Beijing Games and the 2012 London Games revealed at least 20 additional positives, including four from Olympic champions, according to the news agency Agence  . Essentially, comedy has become reality. Remember that “Saturday Night Live” sketch, with Phil Hartman playing a Soviet weight lifter named Sergei Akmudov at the All Drug Olympics? “His trainer has told me that he’s taken anabolic steroids, Novocain, NyQuil, Darvon and some sort of fish paralyzer,” the announcer, played by Kevin Nealon, says earnestly. “Also, I believe he’s had several cocktails within the last hour or so,” the announcer says. “All this, of course, is perfectly legal at the All Drug Olympics. In fact, it’s encouraged. ” Akmudov tries to lift more than 1, 500 pounds, triple the world record in the clean and jerk, except for one small problem. “Oh, he’s pulled his arms off!” the witless announcer yells. “He’s pulled his arms off! That’s got to be disappointing to the big Russian. ” With the fall of the Berlin Wall and the dismantling of the Soviet Union, the Olympics lost a gripping appeal for many Americans  —   the rivalry between East and West. With Russia now absent from Rio in weight lifting and track and field, that enthralling tension erodes further still. “There was no one to root against,” Matt Futterman wrote last month in The Wall Street Journal, lamenting the parting of the Iron Curtain for international sport. “It was like watching a Bond film in which everyone was working for MI6. ” One wonders whether medals won in Rio will be devalued in particular sports, as they were when the United States boycotted the 1980 Moscow Olympics and the Soviet Union reciprocated at the 1984 Los Angeles Games. “Weight lifting is so riddled with doping problems, it’s hard to call any medal devalued,” said Bill Mallon, an Olympic historian. And to be sure, many people in weight lifting have applauded the mass suspensions. “Rules are rules,” said Mika Tiainen, Finland’s Olympic coach. “Lifting makes the competition, not the country. ” Still, it would surprise no one if the retesting of urine samples from Rio led to the stripping of medals in coming years. Anthony Rigney, 33, a teacher, said he had seen a meme online: “I can’t wait until 2024 to see who won the gold in Rio. ”",0
25337, BREAKING: Trump Declares He Will Only Accept Election Results ‘If I Win’ (VIDEO),"Donald Trump just declared himself a threat to our democracy.During the final presidential debate in Las Vegas on Wednesday night, Republican nominee Donald Trump told moderator Chris Wallace that he will decide on Election Day whether he will accept the results or not.  I will keep you in suspense,  he said.Trump s refusal to say that he would accept the results of the debate no matter what has caused a national outcry and concern that his supporters will cause violence and chaos on Election Day if he loses.And Trump only fanned the flames even more on Thursday when he made a stunning declaration that makes it clear how he will react on November 8th if Hillary Clinton wins. I would to promise and pledge to all of my voters and supporters, and to all of the people of the United States that I will totally accept the results of this great and historic presidential election   if I win,  Trump said at a rally in Delaware, Ohio.He then pointed at the crowd and they cheered.Here s the video via YouTube.In addition, Trump accused Hillary Clinton s campaign of inciting violence and said hers  is truly a campaign that will do anything to win. This is treason, pure and simple. Donald Trump just openly admitted that he has no intention of conceding if Hillary Clinton wins the election. Instead, he vowed to undermine our democracy and unleash his army of supporters upon the nation, the very supporters who have threatened to violently overthrow the government and assassinate Hillary Clinton if their candidate loses.Donald Trump just disqualified himself, and Republican leaders must denounce him and do everything in their power to remove him from the ballot.This kind of rhetoric is dangerous and could very well end up getting people killed, and that is unacceptable in this country.Featured Image: Screenshot",1
11473,Trump’s unraveling Republican Party: How we reached this point,"Leading Republicans say the party of Abraham Lincoln is facing disruption because in the past few decades it has lost its commitment to 'unifying ideals,' such as freedom and human dignity.

Republican presidential nominee Donald Trump holds a Purple Heart given to him by a veteran during a campaign event at Briar Woods High School in Ashburn, Va., on Aug. 2, 2016. Mr. Trump's denigration of a Muslim immigrant couple's loss of their son, Humayun Khan – who died fighting for the American military in Iraq – has triggered a backlash from some prominent Republicans.

A report that the Republican National Committee is preparing for the possibility that Donald Trump might drop out of the presidential race has set the political world alight.

There’s no evidence that Mr. Trump, in fact, is on the verge of dropping out. But there are reports of deep discord within his campaign, and signs of an unraveling of the party’s fragile unity that had lasted through the GOP convention in Cleveland until now. The moment is so fraught with discord that major Republicans increasingly are giving up on the party altogether.

Trump's most controversial move was his repeated denigration of Khizr and Ghazala Khan, the immigrant parents of a fallen Muslim-American soldier, after Mr. Khan spoke out against Trump at the Democratic National Convention last week. But it's also an accumulation of brash moves – a daily unwillingness both to show the kind of restraint expected of a presidential candidate and to behave as a loyal Republican.

How has the Grand Old Party, founded in 1854 by anti-slavery activists, come to this point? It may not be all Trump's fault, though he personifies the problem. Leading Republicans say the party of Abraham Lincoln is facing disruption because in the past few decades it has lost its commitment to ""unifying ideals,"" such as freedom and human dignity.

In recent days, a Republican member of Congress, Richard Hanna of New York, and a well-known business executive and Republican fundraiser, Meg Whitman, announced their support for Democratic nominee Hillary Clinton. Congressman Hanna is the first sitting member to endorse Mrs. Clinton.

Other stalwarts of the Republican establishment are beginning to write off their beloved party.

“I don’t think the Republican Party and the conservative movement are capable of reforming themselves in an incremental and gradual way,” Republican intellectual Avik Roy told Vox last week. “There’s going to be a disruption.”

Mr. Roy, a health-care expert and past presidential campaign adviser, said he believed the GOP had lost its moral authority to govern, because it was no longer committed to equality for all Americans.

And that was before Trump’s latest uproar.

Trump’s decision to spend days verbally attacking the Khans may wind up being the biggest blow of all to his tenuous relationship with the GOP.

Trump exacerbated his schism with the party Tuesday when he refused to endorse Ryan and another senior Republican running for reelection, Sen. John McCain of Arizona. In another unusual move, Trump’s running mate, Indiana Gov. Mike Pence, announced Wednesday that he is endorsing Speaker Ryan.

""I strongly support Paul Ryan, strongly endorse his reelection,"" Governor Pence said emphatically Wednesday on Fox News.

Both Ryan and McCain had endorsed Trump, despite their clear discomfort with his candidacy over both his bombastic style and positions that don’t square with party orthodoxy.

But the Republican Party is a club, and the rules are the rules, unwritten though they are. When the party appears headed toward selecting a nominee, the party closes ranks around that person, for better or worse.

With Trump, there’s been a whole lot more “worse” than “better” lately.

It has reached the point where allies of Trump – RNC chairman Reince Priebus, former House Speaker Newt Gingrich, and former New York Mayor Rudy Giuliani – are reportedly plotting an intervention with the candidate to get him to “reset” his campaign.

But few have serious hope that Trump is really willing to change his ways. Trump has said that he knows how to be “presidential” – but chooses not to. His current shtick has taken him far, he says, so why change? He’ll be presidential after he defeats Clinton, he adds.

In other words, this Trump – the unpredictable, populist, mesmerizing, profane Trump – is the nominee, and the one the party will ride all the way to November. Or maybe not.

Word on Wednesday morning that RNC officials were contemplating the possibility that Trump might quit – leaving it up to the 168-member RNC to find a replacement – seemed to send public discourse into the realm of political science fiction.

But really, the idea that Trump may not last three more months as the GOP nominee seemed to reflect more the confusion and frustration of party leaders over Trump’s behavior than any real prospect that the hyper-competitive Trump might actually drop out.

The GOP arrived at this point, in part, by happenstance.

When 17 candidates ran for the Republican nomination, there was nothing the party leadership could do to winnow the field, and anoint an “establishment” favorite who could take on the outsiders – not only Trump but also Texas Sen. Ted Cruz. The “invisible primary” – in which fundraising, debates, endorsements, and poll numbers present an early picture of candidate strength – left the field large right up until the first caucus.

Trump’s distinct style and populist message broke through the clutter of the large field, and sent him to the top of the heap.

But a large field in and of itself wouldn’t necessarily lead to the potential demise of the Republican Party. It is Trump himself who is taking the GOP to the point of no return, some say. In the view of Avik Roy, it is the party’s dark racial past that has been its own undoing – a past that Trump has played to in courting white working-class voters.

Roy traces the problem back to 1964, when the party nominated Barry Goldwater for president – the original “movement” conservative. He calls Senator Goldwater’s nomination a “historical disaster,” because “for the ensuing decades, it identified Democrats as the party of civil rights and Republicans as the party opposed to civil rights.”

Michael Gerson, former speechwriter for President George W. Bush, tells the same story in a different way. He writes of visiting the National Civil Rights Museum in Memphis on the same day that Trump was attacking the Khans. Mr. Gerson sees in that attack a repudiation of what Abraham Lincoln, the first Republican president, and the Rev. Martin Luther King stood for.

“Those who support Trump are setting the Republican Party at odds with the American story told by Lincoln and King: a nationalism defined by striving toward unifying ideals of freedom and human dignity,” Mr. Gerson writes.

At this point, that’s unlikely to happen. Most Republicans say they’d rather stick with the nominee they have, no matter how flawed, than blow up the party before Election Day by abandoning him. But if Trump loses, a period of time in the wilderness may be beneficial to the party, they add.",0
14252,BROKE City of Chicago Spends Taxpayer Money Sticking It To Trump With HUGE ‘F YOU’ Installed Right Outside His Luxury Hotel,"The Windy City is under fire for turning public art into a political message using taxpayer dollars! The BROKE City of Chicago installed a golden sculpture that spells out  Real Fake  right smack in front of Trump International Hotel and Tower in the city s downtown area. So the city spent money they don t have to slam President Trump? No wonder people are leaving the city in droves Filmmaker @ImAndrewMarcus (me) reacts to #RealFake sculpture that #RealBroke Chicago PAID to install outside Trump tower. #RealDumb pic.twitter.com/2ap792wxF0  Andrew Marcus (@ImAndrewMarcus) June 30, 2017  Any questions about the artist s intention or the artwork s background should be directed to the artist s gallery Kavi Gupta,  wrote Christine Carrino, the communications director for the Chicago Department of Cultural Affairs and Special Events. The statue is bolted into a large public sidewalk space in front of Trump Tower, an area that over the past year has been commonly used for Trump protesters who gather to demonstrate and for tourists and supporters who want a picture in front of the glistening blue sky scraper. Art at its best makes a statement. And this piece certainly makes a real statement.    Spokesperson for Chicago Mayor Rahm EmanuelCarrino did not respond to questions about the placement of the sculpture. The Chicago Tribune reports in an article that Carrino said the artwork is up for  interpretation. Yes, we ve interpreted it alright. Does the city of Chicago want to lose even more money if tourists boycott the already broke city? Americans who voted for Trump might just have to do that Read more:  FOX News ",1
15478,German voters punish FDP leader for coalition walkout: poll,"BERLIN (Reuters) - German voters are punishing the pro-business Free Democrats (FDP) for walking out of three-way coalition talks last month as a poll showed on Thursday support for the party falling and the popularity of its leader Christian Lindner tumbling. The FDP in mid-November quit exploratory talks to form a coalition government with Chancellor Angela Merkel s conservatives and the environmentalist Greens. Lindner said back then it was better not to govern than to govern the wrong way. Some observers speculated that the FDP had planned the move well in advance to boost its standing among voters from the center-right political spectrum and to show the party puts policy principles before power. But the monthly DeutschlandTrend survey, conducted by Infratest Dimap pollster for ARD public broadcaster, showed that support for the FDP fell 3 percentage points to 9 percent, making it the smallest party in parliament. Merkel s conservatives gained 2 percentage points to 32 percent, the Social Democrats (SPD) were unchanged at 21 percent. The far-right Alternative for Germany stood at 13 percent, followed by the Greens with 11 percent and the Left party with 10 percent. The popularity of FDP leader Lindner plunged 17 percentage points to only 28 percent. Merkel s popularity fell 3 percentage points to 54 percent, her lowest level in the survey since October 2016. The list of Germany s most popular politicians was topped by SPD Foreign Minister Sigmar Gabriel who shot up 8 percentage points to 65 percent. Greens co-leader Cem Ozdemir came in second with an approval rating of 57 percent. ",0
929,Oil business seen in strong position as Trump tackles tax reform," (This January 3 story was corrected to remove reference in paragraph 8 to ConocoPhillips, which is not an integrated oil company) By David Morgan WASHINGTON (Reuters) - Big Oil could be in a unique position to protect its interests against a Republican proposal to tax imports, given that President-elect Donald Trump’s cabinet is studded with oil champions sensitive to the risk of higher gasoline prices.    Trump’s emerging leadership includes Exxon Mobil Corp Chief Executive Officer Rex Tillerson as secretary of state, former Texas Governor Rick Perry as energy secretary and  Oklahoma Attorney General Scott Pruitt as Environmental Protection Agency administrator. Trump himself has made no secret of his support for the energy sector.  And in Congress, both Republicans and Democrats have close industry ties, including House tax panel chairman Kevin Brady, a Texas Republican whose district takes in the northern Houston suburbs. House Republicans want to adopt a sweeping tax reform that would sharply reduce tax rates for corporations and end the taxation of U.S. corporate overseas profits.  But a provision known as border adjustability is stirring up controversy. Though intended to boost U.S. manufacturing by exempting export revenues from tax, the provision worries some industries because it would also tax imports. Because U.S. oil refiners import about half the crude oil they use to make gasoline, diesel and other products, analysts say the change could lead to higher gasoline prices and potentially undermine economic growth. Integrated oil companies such as Exxon, Chevron Corp, BP Plc and Royal Dutch Shell Plc could also be hit, depending on whether they are net importers.   But the industry’s allies would likely move to soften any rough edges, analysts say.  “I don’t see this mix of leadership figures in the House, Senate and the White House, doing something that has the effect of raising gasoline prices,” said Peter Cohn, an energy analyst with Height Securities, a Washington-based investment firm. The danger is that a move to protect the oil refiners could open the door to assistance for other industries, including retailers and automakers, which would also face higher costs if no longer able to deduct the cost of imports from their taxable income. Such a knock-on effect could prevent border adjustability from raising an expected $1 trillion in revenues to help pay for lower tax rates over the next decade.      “We hope that raising these concerns early in the process will allow members of Congress to consider the issues carefully,” Chet Thompson, president of the American Fuel and Petrochemical Manufacturers trade group, said in a statement. Brady said earlier this month that his committee was sensitive to the impact on specific businesses and “listening very closely to how we can make sure we smooth that out.” Moreover, some economists dismiss industry worries about higher import costs, saying the dollar’s value would rise in response to such sweeping tax changes and ultimately reduce the cost of imports. Currency markets would adjust to higher oil prices by lowering the dollar value of crude, they predict. “This argument by the oil industry is, frankly, all wrong,” said Douglas Holtz-Eakin, former director of the nonpartisan Congressional Budget Office, who now heads the American Action Forum think tank. “Refiners are going to be basically held harmless. They’ll have a lower dollar price of oil. Net cost is the same. And they go about their business. I’m unsympathetic,” he added. Height Securities’ Cohn said Trump and his advisers could look for ways to soften any blow to refiners and their customers: “Trump doesn’t want to have refineries closing on his watch.”  Oil already benefits from several tax code provisions in place for decades that would be eliminated under the House Republican plan. But they stand to gain more than they will lose. For instance, an existing tax deduction for domestic production lets oil producers shave down their corporate tax rate to 32 percent from the top headline rate of 35 percent. Under the congressional Republicans’ plan, the corporate rate would be cut to 20 percent; under Trump’s plan, to 15 percent. Similarly, companies that now write off intangible drilling costs or get a tax allowance for asset depletion would be able to immediately expense capital investments.  Then there is a tax credit oil companies claim for fees from foreign countries. Congressional Republicans would eliminate foreign taxes altogether, while Trump would maintain taxation at a substantially lower rate. ",0
47724,Syria: US Peace Council Addresses United Nations in NYC," Photo: Henry Lowendorf21st Century Wire says In case you ve missed it, the following is the video of a UN session featuring the US Peace Council who recently returned from a fact-finding mission to Syria, including an audience with President Bashar al Assad. What they discovered when they arrived surprised the American visitors as they realized the the entire depiction and narrative of Syria in the US and Europe   was completely contrived and patently false. Introduction by H.E. Bashar Ja afari, Permanent Representative of the Syrian Arab Republic. US Peace Council panel includes:Alfred Marder, President of the US Peace Council Mary Compton, Member of the Executive Board of the US Peace Council Henry Lowendorf, Member of the Executive Board of the US Peace Council Joe Jamison, Member of the Executive Board of the US Peace Council Madelyn Hoffman, Executive Director of New Jersey Peace Action Donna Nassor, Professor and Lawyer also part of US Peace CouncilWatch: ",1
49443,Obama meets with security advisers on Islamic State threat,"WASHINGTON (Reuters) - President Barack Obama met on Monday with a team of national security advisers to discuss U.S. efforts to combat Islamic State following last week’s attacks on Brussels, the White House said. “The President was briefed that there is currently no specific, credible intelligence of any plot to conduct similar attacks here in the United States,” the White House said. Obama was told of expanded U.S. efforts to share threat information with international partners, and he directed his team to ensure the United States is doing everything possible to disrupt any plots by Islamic State, the White House said. ",0
